"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"mccartney kessler",101.375,4.99401816089052,0.0833333333333333,2.89207956392571,0.5,24,-0.0799831241640363,-0.374581254289426,-0.0443465426414178,0.579983124164036,0.874581254289426,0.544346542641418,0.477278662012446
"mirra andreeva",102.362962962963,8.76782398454663,0.0148148148148148,3.02600907009039,0.592592592592593,135,0.0601285899444042,-0.167994952116395,0.0344228156527057,0.532464002648188,0.760587544708987,0.558169776939887,-0.204788502953439
"naomi osaka",107.797101449275,5.7101038162627,0.0869565217391304,2.62459837222576,0.565217391304348,69,-0.0190619276679208,-0.300133020604072,-0.018129748454168,0.584279318972269,0.86535041190842,0.583347139758516,1.14192699843183
"nina stojanovic",102.744680851064,6.24662721205328,0.0212765957446809,2.95926929174654,0.48936170212766,47,-0.0444614868639078,-0.227181994597629,-0.0329104514530364,0.533823188991567,0.716543696725289,0.522272153580696,-0.411377861452871
"ons jabeur",99.4048706240487,7.59254934189769,0.0806697108066971,2.74665835489103,0.642313546423135,657,0.0602191176570198,-0.234501623094574,0.0484957795937789,0.582094428766116,0.87681516951771,0.593817766829356,0.842529170616217
"paula badosa",102.356223175966,7.29532014506172,0.0300429184549356,3.03942442949514,0.55793991416309,233,0.0159426417541256,-0.230888517849328,0.00697897731752806,0.541997272408964,0.788828432012418,0.550960936845562,-0.171731904865156
"petra kvitova",99.508064516129,4.98986173409399,0.0524193548387097,2.91706447504754,0.576612903225806,248,0.0205122930354678,-0.211702286417489,0.00849894694472697,0.556100610190339,0.788315189643295,0.56811395628108,-0.173711539184081
"petra martic",103.464285714286,7.5000342582294,0.0571428571428571,2.96960651213787,0.564285714285714,140,0.000955395648083002,-0.296417276007766,-0.00807378498994105,0.563330318637631,0.860702990293481,0.572359499275655,0.439916304466177
"qiang wang",99.8053097345133,7.1274850391681,0.0884955752212389,2.92348992970562,0.592920353982301,113,0.00582313680509361,-0.315945119304433,0.0125803922604294,0.587097217177207,0.908865473286734,0.580339961721872,0.800132087616635
"qinwen zheng",105.575342465753,6.07572082650642,0.10958904109589,2.79821828112852,0.63013698630137,73,0.0281586190975481,-0.297123800435696,0.0193551536790822,0.601978367203822,0.927260786737066,0.610781832622288,1.36914878679913
"renata zarazua",92.0888888888889,4.78074843048194,0,2.57493920902212,0.444444444444444,45,-0.071646015203049,0.0252376677050126,-0.0314833630075248,0.516090459647493,0.419206776739432,0.475927807451969,-1.22773181958516
"robin montgomery",100.25,8.88459602410981,0.0681818181818182,2.74293644965251,0.477272727272727,44,-0.0971056586581612,-0.388245940084077,-0.0478679841721403,0.574378385930889,0.865518667356804,0.525140711444868,0.862019533535628
"sara sorribes tormo",92.007299270073,8.12086668654653,0,2.8636303697855,0.467153284671533,137,-0.0533526632810549,-0.134145959815094,-0.0341306743012263,0.520505947952588,0.601299244486626,0.501283958972759,-0.927996672566444
