"match_id","year","ElapsedTime","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2017-wimbledon-2104",2017,"0:36:32",2,4,63,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",3,9.032,8.013,"0","40","40-0",0,1,0.988332189430336,2.53,0,0,1,2,0,0,0,0,96,"dodin o.","safarova l.",1500,1500,2192
"2017-wimbledon-2104",2017,"0:36:58",2,4,64,"Oceane Dodin","Lucie Safarova",1,1,2,"W","CTL",1,1.001,0.916,"0","0","0-0",2,0,0.774818401937046,23.09,0,0,1,3,0,1,0,0,80,"dodin o.","safarova l.",1500,1500,2218
"2017-wimbledon-2104",2017,"0:37:23",2,5,65,"Oceane Dodin","Lucie Safarova",1,1,1,"BW","CTL",3,6.41,8.936,"15","0","15-0",0,1,1.02663438256659,15.93,0,0,1,3,0,0,0,0,106,"dodin o.","safarova l.",1500,1500,2243
"2017-wimbledon-2104",2017,"0:37:43",2,5,66,"Oceane Dodin","Lucie Safarova",2,1,2,"BC","NCTL",6,9.426,13.292,"15","15","15-15",0,0,0.910411622276029,30.02,0,0,1,3,0,0,0,0,94,"dodin o.","safarova l.",1500,1500,2263
"2017-wimbledon-2104",2017,"0:38:29",2,5,67,"Oceane Dodin","Lucie Safarova",2,1,1,"BW","NCTL",1,2.23,2.81,"30","15","30-15",0,1,0.929782082324455,20.17,0,0,1,3,0,0,0,0,96,"dodin o.","safarova l.",1500,1500,2309
"2017-wimbledon-2104",2017,"0:38:58",2,5,68,"Oceane Dodin","Lucie Safarova",2,1,1,"B","NCTL",3,4.453,5.724,"40","15","40-15",0,1,0.871670702179177,8.11,0,0,1,3,0,0,0,0,90,"dodin o.","safarova l.",1500,1500,2338
"2017-wimbledon-2104",2017,"0:39:26",2,5,69,"Oceane Dodin","Lucie Safarova",1,2,1,"W","CTL",3,6.426,4.531,"0","0","0-0",1,0,1.05010295126973,23.09,0,0,2,3,0,0,0,0,102,"dodin o.","safarova l.",1500,1500,2366
"2017-wimbledon-2104",2017,"0:41:01",2,6,70,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",5,12.483,12.091,"0","15","15-0",0,1,0.947151681537406,15.93,0,0,2,3,0,0,0,0,92,"dodin o.","safarova l.",1500,1500,2461
"2017-wimbledon-2104",2017,"0:41:29",2,6,71,"Oceane Dodin","Lucie Safarova",2,2,2,"W","NCTL",3,6.132,6.998,"0","30","30-0",0,1,0.761839396019217,8.6,0,0,2,3,0,0,0,0,74,"dodin o.","safarova l.",1500,1500,2489
"2017-wimbledon-2104",2017,"0:42:05",2,6,72,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",1,1.728,0.746,"0","40","40-0",0,1,0.936856554564173,2.53,0,0,2,3,0,1,0,0,91,"dodin o.","safarova l.",1500,1500,2525
"2017-wimbledon-2104",2017,"0:42:26",2,6,73,"Oceane Dodin","Lucie Safarova",0,2,1,"C","CTL",0,0.691,0.651,"15","40","40-15",0,0,0,8.11,0,0,2,3,0,0,0,1,0,"dodin o.","safarova l.",1500,1500,2546
"2017-wimbledon-2104",2017,"0:42:58",2,6,74,"Oceane Dodin","Lucie Safarova",1,2,1,"BW","NCTL",2,2.708,2.693,"30","40","40-30",0,0,1.02951269732327,23.67,0,0,2,3,0,0,0,0,100,"dodin o.","safarova l.",1500,1500,2578
"2017-wimbledon-2104",2017,"0:43:57",2,6,76,"Oceane Dodin","Lucie Safarova",1,2,2,"W","NCTL",3,7.64,4.089,"40","AD","AD-40",0,1,1.02951269732327,23.67,0,0,2,3,0,0,0,0,100,"dodin o.","safarova l.",1500,1500,2637
"2017-wimbledon-2104",2017,"0:44:22",2,6,77,"Oceane Dodin","Lucie Safarova",2,1,2,"B","NCTL",1,1.527,1.836,"0","0","0-0",2,0,0.784503631961259,23.09,0,0,2,4,0,0,0,0,81,"dodin o.","safarova l.",1500,1500,2662
"2017-wimbledon-2104",2017,"0:44:57",2,7,78,"Oceane Dodin","Lucie Safarova",1,1,2,"W","CTL",6,11.163,11.353,"0","15","0-15",0,0,1.0363196125908,34.74,0,0,2,4,0,0,0,0,107,"dodin o.","safarova l.",1500,1500,2697
"2017-wimbledon-2104",2017,"0:45:18",2,7,79,"Oceane Dodin","Lucie Safarova",0,1,2,"BC","CTL",0,1.87,2.818,"0","30","0-30",0,0,0,41.98,0,0,2,4,0,0,1,0,0,"dodin o.","safarova l.",1500,1500,2718
