"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"marie bouzkova",73.6066666666667,6.99174649251959,2.75048448749704,0.48,0.213333333333333,150,-0.0560743733180077,-0.0905407582867735,-0.166963314215342,0.269407706651341,0.303874091620107,0.380296647548676,-1.48652642520654
"marketa vondrousova",82.1071428571429,8.6163445931567,2.67334743804541,0.535714285714286,0.392857142857143,84,0.0975007282521578,0.0503131238422864,0.0855193223272051,0.295356414604985,0.342544019014856,0.307337820529938,0.20319157545784
"marta kostyuk",82.3609022556391,5.72122357365692,2.75030018544754,0.518796992481203,0.278195488721804,133,-0.0189809287754328,-0.0347988173991201,-0.0632574376755191,0.297176417497237,0.312994306120925,0.341452926397324,0.305316710877999
"martina trevisan",80.0392156862745,5.51671011272754,2.5084923707443,0.519607843137255,0.323529411764706,102,0.0311996034763151,0.0514057199489792,0.059203912230099,0.292329808288391,0.272123691815727,0.264325499534607,-0.327609465004803
"maryna zanevska",81.8,6.59362283338724,1.92660108745383,0.366666666666667,0.3,30,-0.00397994923010286,-0.0380777574944617,-0.0639743328094483,0.303979949230103,0.338077757494462,0.363974332809448,-0.346638018236024
"mayar sherif",83.6666666666667,5.32916503778969,2.77898420027638,0.5,0.416666666666667,36,0.116184767075526,0.139585358604751,0.111658851305644,0.300481899591141,0.277081308061916,0.305007815361023,0.591307448713156
"mccartney kessler",81.1153846153846,5.28641219033797,2.87413420062709,0.384615384615385,0.346153846153846,26,0.0498476101040616,0.047954534216106,0.0683236924501566,0.296306236049785,0.29819931193774,0.27783015370369,0.131116351294325
"mirra andreeva",84.4634146341463,7.36239621650319,2.2068443424352,0.292682926829268,0.170731707317073,41,-0.155550951454959,-0.168585585165782,-0.141667739647191,0.326282658772033,0.339317292482855,0.312399446964264,0.381302788345367
"misaki doi",78.5909090909091,5.35998481615734,2.40664709778593,0.5,0.363636363636364,22,0.0773124657860778,0.103860629888604,0.116316322575916,0.286323897850286,0.25977573374776,0.247320041060448,-0.690487082825445
"moyuka uchijima",81.9365079365079,6.79390859965159,2.53010874946156,0.555555555555556,0.380952380952381,63,0.0842581356303345,0.0738971879218194,0.0601532686324346,0.296694245322046,0.307055193030562,0.320799112319946,0.074856227578927
"nadia podoroska",78.59375,5.17232792758504,2.73943873999517,0.359375,0.15625,64,-0.133715658224163,-0.129569438375801,-0.11756706237793,0.289965658224163,0.285819438375801,0.27381706237793,-0.47288982737502
"nao hibino",78.258064516129,7.29825432065999,2.60674792544601,0.451612903225806,0.258064516129032,31,-0.0250516069983321,0.00530560391877488,-0.0160114986281241,0.283116123127364,0.252758912210257,0.274076014757156,-0.628132142780805
"naomi osaka",81.17,7.39513216906769,2.5907413901816,0.48,0.32,100,0.0265145990028479,0.0395727720332459,0.0303008925914764,0.293485400997152,0.280427227966754,0.289699107408524,-0.0425064695111985
