"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"nick kyrgios",105.103703703704,10.4032673355459,2.52573375581471,0.392592592592593,135,-0.0655070464758773,0.0349789611152971,-0.022602510101018,0.45809963906847,0.357613631477296,0.415195102693611,0.114404963872483
"nicolas jarry",104.617021276596,7.93603008707853,2.4614240625347,0.297872340425532,47,-0.157354490615205,-0.0227580467185418,-0.0717433183619936,0.455226831040737,0.320630387144074,0.369615658787526,-0.258249641954192
"nikoloz basilashvili",96.5,6.557438524302,2.44620978463647,0.583333333333333,36,0.121692358627886,0.277211804639588,0.0638695951967003,0.461640974705448,0.306121528693745,0.519463738136633,-0.605495844860145
"novak djokovic",94.9700272479564,9.40735979328384,2.75782064418003,0.535422343324251,734,0.057364614420354,0.174928252232672,0.0211073398716618,0.478057728903897,0.360494091091579,0.514315003452589,0.720934017998689
"oscar otte",103.193548387097,7.99758027922075,3.09050477777986,0.290322580645161,31,-0.195931765051655,-0.0608651386948552,-0.0815696987642774,0.486254345696816,0.351187719340016,0.371892279409439,2.23607375824624
"pablo andujar",93.8260869565217,4.55922814353725,2.18666604467204,0.434782608695652,23,-0.0167685433421321,0.163631498783953,-0.0158451385317324,0.451551152037784,0.271151109911699,0.450627747227385,-1.80701240767337
"pedro cachin",91.8965517241379,5.22593004426831,2.41560439432376,0.344827586206897,29,-0.119352082286934,0.054791905543968,-0.0434492891670988,0.464179668493831,0.290035680662929,0.388276875373995,-0.913170388141123
"pedro martinez",90.8648648648649,5.86917726451589,2.62153928896789,0.486486486486487,74,0.0115741577196184,0.178633724614258,0.00206641918304257,0.474912328766868,0.307852761872228,0.484420067303444,-0.0874173030506088
"philipp kohlschreiber",94.2745098039216,6.75004720390176,2.70211106427643,0.411764705882353,51,-0.063993515073841,0.0904731364707531,-0.0231583354868872,0.475758220956194,0.3212915694116,0.43492304136924,0.369272248447558
"quentin halys",104.235294117647,7.0269824940821,2.92934427546627,0.483660130718954,153,0.00606617973958717,0.154058834648121,0.0183493395190813,0.477593950979367,0.329601296070833,0.465310791199873,1.57756519054213
"rafael nadal",97.5,5.92669794261476,2.44983623344756,0.56547619047619,168,0.104629842826106,0.268000875466956,0.0504967477667978,0.460846347650084,0.297475315009235,0.514979442709393,-0.588110412488188
"ricardas berankis",93.3888888888889,4.78257418897145,2.2693032128987,0.444444444444444,36,-0.0114305216868151,0.16691831161189,0.000115220440025932,0.45587496613126,0.277526132832555,0.444329224004418,-1.47772306442529
"richard gasquet",96.1780821917808,6.12450103580652,2.42827903760488,0.493150684931507,73,0.0321158078901195,0.193306601680551,0.00492621808106652,0.461034877041387,0.299844083250956,0.48822446685044,-0.704344662837424
"roberto bautista agut",93.3095238095238,5.86714824863226,2.64714267810783,0.484126984126984,126,0.0101980221382545,0.176543747282534,0.0094598918201742,0.47392896198873,0.30758323684445,0.47466709230681,0.0848700624484823
"roberto carballes baena",98.0641025641026,7.02193177177946,2.68399368782911,0.525641025641026,78,0.054110336895162,0.203648203538852,0.0144977452947174,0.471530688745864,0.321992822102174,0.511143280346308,0.41480683123352
"roger federer",95.268115942029,5.79773408427868,2.60597518447984,0.492753623188406,138,0.0225361876574798,0.188973594823775,0.0145340462446343,0.470217435530926,0.303780028364631,0.478219576943772,-0.0281218387570686
"roman safiullin",101.25,7.24842621123251,2.62319198715719,0.578125,64,0.112303220124925,0.25761665003198,0.0489656998826589,0.465821779875075,0.32050834996802,0.529159300117341,0.269572257476151
"salvatore caruso",96.4130434782609,4.94222661001439,2.14887773294592,0.565217391304348,46,0.117732543019738,0.292241037625787,0.0444036977999304,0.44748484828461,0.27297635367856,0.520813693504417,-1.87025108957932
